entity_id,canonical_metabolite,all_metabolite_names,InChIKey,formula,n_studies_with_log2fc,n_effect_observations,n_up,n_down,mean_log2fc,median_log2fc,max_abs_log2fc,min_p_value,studies,dominant_direction,consistency_score,discordant,recurrent
IK_PWGFIVDGCMQGCD-CCMQFXHASA-N,"9,10,11-Trihydroxyumbelliprenin","9,10,11-Trihydroxyumbelliprenin",PWGFIVDGCMQGCD-CCMQFXHASA-N,C24H32O6,1,1,1,0,0.547387312,0.547387312,0.547387312,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_MQIUGAXCHLFZKX-UHFFFAOYSA-N,Dioctyl phthalate,Dioctyl phthalate,MQIUGAXCHLFZKX-UHFFFAOYSA-N,C24H38O4,1,1,1,0,0.547221215,0.547221215,0.547221215,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_HDFGOPSGAURCEO-UHFFFAOYSA-N,N-ethylmaleimide,N-ethylmaleimide,HDFGOPSGAURCEO-UHFFFAOYSA-N,C6H7NO2,1,1,0,1,-0.544862646,-0.544862646,0.544862646,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_RHOQRBVFJSAQTR-UHFFFAOYSA-N,Tetradec-5-Ynoic Acid,Tetradec-5-Ynoic Acid,RHOQRBVFJSAQTR-UHFFFAOYSA-N,C14H24O2,1,1,1,0,0.54469655,0.54469655,0.54469655,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_CZBPKFICAYVHHM-UHFFFAOYSA-N,ortho-hydroxyatorvastatin,ortho-hydroxyatorvastatin,CZBPKFICAYVHHM-UHFFFAOYSA-N,C33H35FN2O6,1,1,1,0,0.544497234,0.544497234,0.544497234,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_ATROHALUCMTWTB-UHFFFAOYSA-N,Phoxim,Phoxim,ATROHALUCMTWTB-UHFFFAOYSA-N,C12H15N2O3PS,1,1,1,0,0.543799629,0.543799629,0.543799629,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_BRTSNYPDACNMIP-FAWZKKEFSA-N,Dihydroetorphine,Dihydroetorphine,BRTSNYPDACNMIP-FAWZKKEFSA-N,C25H35NO4,1,1,1,0,0.543201682,0.543201682,0.543201682,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_BPYKTIZUTYGOLE-KDUUSRDASA-N,"(4E,15Z)-Bilirubin","(4E,15Z)-Bilirubin",BPYKTIZUTYGOLE-KDUUSRDASA-N,C33H36N4O6,1,1,0,1,-0.542935928,-0.542935928,0.542935928,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-coumaric acid,p-coumaric acid,NGSWKAQJJWESNS-ZZXKWVIFSA-N,C9H8O3,1,1,1,0,0.541374622,0.541374622,0.541374622,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_KSGZCKSNTAJOJS-DZBMUNJRSA-N,Cortistatin A,Cortistatin A,KSGZCKSNTAJOJS-DZBMUNJRSA-N,C30H36N2O3,1,1,1,0,0.538949614,0.538949614,0.538949614,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_NNNVXFKZMRGJPM-KHPPLWFESA-N,Sapienic acid,Sapienic acid,NNNVXFKZMRGJPM-KHPPLWFESA-N,C16H30O2,1,1,1,0,0.538650641,0.538650641,0.538650641,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_TXTNKDRGVWKECN-UHFFFAOYSA-N,"1,1'-(Tetrahydro-6a-hydroxy-2,3a,5-trimethylfuro[2,3-d]-1,3-dioxole-2,5-diyl)bis-ethanone","1,1'-(Tetrahydro-6a-hydroxy-2,3a,5-trimethylfuro[2,3-d]-1,3-dioxole-2,5-diyl)bis-ethanone",TXTNKDRGVWKECN-UHFFFAOYSA-N,C12H18O6,1,1,0,1,-0.538351667,-0.538351667,0.538351667,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_PTKSEFOSCHHMPD-UHFFFAOYSA-N,Midodrine,Midodrine,PTKSEFOSCHHMPD-UHFFFAOYSA-N,C12H18N2O4,1,1,1,0,0.538285229,0.538285229,0.538285229,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_DFSPELNJAJEWOM-UHFFFAOYSA-N,5-hydroxyindole thiazolidine carboxylate,5-hydroxyindole thiazolidine carboxylate,DFSPELNJAJEWOM-UHFFFAOYSA-N,C13H14N2O3S,1,1,0,1,-0.536225633,-0.536225633,0.536225633,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_JHXAZBBVQSRKJR-BSZOFBHHSA-N,13-KODE,13-KODE,JHXAZBBVQSRKJR-BSZOFBHHSA-N,C18H30O3,1,1,1,0,0.5360529,0.5360529,0.5360529,NA,37755270,Up in PD,1,FALSE,FALSE
IK_JRLGPAXAGHMNOL-UHFFFAOYSA-N,N-2-acetyl-ornithine,N-2-acetyl-ornithine,JRLGPAXAGHMNOL-UHFFFAOYSA-N,C7H14N2O3,1,1,1,0,0.5360529,0.5360529,0.5360529,0.0143,38720721,Up in PD,1,FALSE,FALSE
NO_INCHIKEY__lpe n fa 34 0 lpe n fa 16 0 18 0,LPE-N (FA)34:0|LPE-N (FA 16:0)18:0,LPE-N (FA)34:0|LPE-N (FA 16:0)18:0 | LPE-N (FA)34:0 | LPE-N (FA 16:0)18:0,NA,NA,1,1,1,0,0.5360529,0.5360529,0.5360529,0.0015,37755270,Up in PD,1,FALSE,FALSE
IK_CCNIABLYZAMGDC-UHFFFAOYSA-N,SM 40:0;3O,SM 40:0;3O,CCNIABLYZAMGDC-UHFFFAOYSA-N,C45H93N2O7P,1,1,0,1,-0.535331733,-0.535331733,0.535331733,0.00601,37755270,Down in PD,1,FALSE,FALSE
IK_CKDDRHZIAZRDBW-UHFFFAOYSA-N,FA 21:0,FA 21:0,CKDDRHZIAZRDBW-UHFFFAOYSA-N,C21H42O2,1,1,0,1,-0.535331733,-0.535331733,0.535331733,8.28e-5,37755270,Down in PD,1,FALSE,FALSE
IK_RFPFIJOZVJJSSN-UHFFFAOYSA-N,Cer 41:0;2O,Cer 41:0;2O,RFPFIJOZVJJSSN-UHFFFAOYSA-N,C55H111NO3,1,1,0,1,-0.535331733,-0.535331733,0.535331733,3.76e-7,37755270,Down in PD,1,FALSE,FALSE
NO_INCHIKEY__5 alpha androstan 3 beta ol 17 one sulfate,5-alpha-androstan-3-beta-ol-17-one sulfate,5-alpha-androstan-3-beta-ol-17-one sulfate,NA,NA,1,1,0,1,-0.535331733,-0.535331733,0.535331733,0.0205,37755270,Down in PD,1,FALSE,FALSE
IK_TUZYXOIXSAXUGO-PZAWKZKUSA-N,Pravastatin,Pravastatin,TUZYXOIXSAXUGO-PZAWKZKUSA-N,C23H36O7,1,1,1,0,0.535062958,0.535062958,0.535062958,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_SNHRLVCMMWUAJD-SUYDQAKGSA-N,Betamethasone 17 Valerate,Betamethasone 17 Valerate,SNHRLVCMMWUAJD-SUYDQAKGSA-N,C27H37FO6,1,1,1,0,0.534664327,0.534664327,0.534664327,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_RZTRGWJVDVMYLZ-KBNCVMCFSA-N,Glucose aspartate,Glucose aspartate,RZTRGWJVDVMYLZ-KBNCVMCFSA-N,C10H15NO10,1,1,0,1,-0.533833845,-0.533833845,0.533833845,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_ADQUXZRKOKKULD-CZOXBATISA-N,"15-Hydroxynorandrostene-3,17-dione glucuronide","15-Hydroxynorandrostene-3,17-dione glucuronide",ADQUXZRKOKKULD-CZOXBATISA-N,C24H32O9,1,1,1,0,0.53376740600000006,0.53376740600000006,0.53376740600000006,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_SSBCZTXGVMMZOT-NBBHSKLNSA-N,"16a-Hydroxyandrost-4-ene-3,17-dione","16a-Hydroxyandrost-4-ene-3,17-dione",SSBCZTXGVMMZOT-NBBHSKLNSA-N,C19H26O3,1,1,0,1,-0.532737609,-0.532737609,0.532737609,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_XUSYGBPHQBWGAD-PJSUUKDQSA-N,Carnosol,Carnosol,XUSYGBPHQBWGAD-PJSUUKDQSA-N,C20H26O4,1,1,1,0,0.531907127,0.531907127,0.531907127,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_JCMUOFQHZLPHQP-BQBZGAKWSA-N,Ophthalmic acid,Ophthalmic acid,JCMUOFQHZLPHQP-BQBZGAKWSA-N,C11H19N3O6,1,1,1,0,0.531608153,0.531608153,0.531608153,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_HEBKCHPVOIAQTA-NGQZWQHPSA-N,ribitol,ribitol | Xylitol,HEBKCHPVOIAQTA-NGQZWQHPSA-N,C5H12O5,1,1,1,0,0.531069493,0.531069493,0.531069493,0.00118,38720721,Up in PD,1,FALSE,FALSE
IK_DKQLZKCYTLXNBN-UHFFFAOYSA-N,5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid,5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid,DKQLZKCYTLXNBN-UHFFFAOYSA-N,C14H24O4,1,1,1,0,0.529648215,0.529648215,0.529648215,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_VOCBWIIFXDYGNZ-IXKNJLPQSA-N,Testosterone enanthate,Testosterone enanthate,VOCBWIIFXDYGNZ-IXKNJLPQSA-N,C26H40O3,1,1,1,0,0.528718076,0.528718076,0.528718076,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_JLPUXFOGCDVKGO-TUAOUCFPSA-N,Geosmin,Geosmin,JLPUXFOGCDVKGO-TUAOUCFPSA-N,C12H22O,1,1,1,0,0.528684856,0.528684856,0.528684856,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_IKBKWHISHDVLNO-UHFFFAOYSA-N,Dihydronaringenin-O-sulphate,Dihydronaringenin-O-sulphate,IKBKWHISHDVLNO-UHFFFAOYSA-N,C15H14O8S,1,1,0,1,-0.528651637,-0.528651637,0.528651637,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_FYSRHTXDKAIONW-DRTAPUJOSA-N,"(5Z,8Z,13E,15S)-11,12,15-Trihydroxyicosa-5,8,13-trienoylcarnitine","(5Z,8Z,13E,15S)-11,12,15-Trihydroxyicosa-5,8,13-trienoylcarnitine",FYSRHTXDKAIONW-DRTAPUJOSA-N,C27H47NO7,1,1,1,0,0.527455743,0.527455743,0.527455743,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_KSUBHIPBMPOXPG-FEBLJDHQSA-N,SM(d14:1/16:0),SM(d14:1/16:0),KSUBHIPBMPOXPG-FEBLJDHQSA-N,C35H71N2O6P,1,1,0,1,-0.527289647,-0.527289647,0.527289647,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
UNKNOWN_ROW__24167579__unknown_180,unknown_180,unknown_180,NA,NA,1,1,1,0,0.526068812,0.526068812,0.526068812,NA,24167579,Up in PD,1,FALSE,FALSE
IK_RIJDKRLRDVBUHJ-UHFFFAOYSA-N,3-carboxy-4-methyl-5-pentyl-2-furanpropanoic acid,3-carboxy-4-methyl-5-pentyl-2-furanpropanoic acid,RIJDKRLRDVBUHJ-UHFFFAOYSA-N,C14H20O5,1,1,1,0,0.524100596,0.524100596,0.524100596,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_PFURGBBHAOXLIO-UHFFFAOYSA-N,"1,2-Cyclohexanediol","1,2-Cyclohexanediol",PFURGBBHAOXLIO-UHFFFAOYSA-N,C6H12O2,1,1,1,0,0.522771824,0.522771824,0.522771824,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_JBVCSNJKVNKDHK-UHFFFAOYSA-N,Mopidralazine,Mopidralazine,JBVCSNJKVNKDHK-UHFFFAOYSA-N,C14H19N5O,1,1,0,1,-0.520745448,-0.520745448,0.520745448,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_BKNQGBKAJUUPBQ-SPMSPBIZSA-N,Alongside,Alongside,BKNQGBKAJUUPBQ-SPMSPBIZSA-N,C12H16O4,1,1,0,1,-0.52021394,-0.52021394,0.52021394,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_IFBAQPJUVKRGOW-VXPUYCOJSA-N,PE-NMe2(20:1(11Z)/16:0),PE-NMe2(20:1(11Z)/16:0),IFBAQPJUVKRGOW-VXPUYCOJSA-N,C43H84NO8P,1,1,0,1,-0.519782089,-0.519782089,0.519782089,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_IFNXFIJXYVEYLF-UHFFFAOYSA-N,2-Propylglutaric Acid,2-Propylglutaric Acid,IFNXFIJXYVEYLF-UHFFFAOYSA-N,C8H14O4,1,1,0,1,-0.518287221,-0.518287221,0.518287221,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_OALYTRUKMRCXNH-UHFFFAOYSA-N,Dihydro-5-pentyl-2(3H)-furanone,Dihydro-5-pentyl-2(3H)-furanone,OALYTRUKMRCXNH-UHFFFAOYSA-N,C9H16O2,1,1,1,0,0.518187564,0.518187564,0.518187564,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_FOBVMYJQWZOGGJ-XYRJXBATSA-N,"17-phenyl-18,19,20-trinor-prostaglandin E2","17-phenyl-18,19,20-trinor-prostaglandin E2",FOBVMYJQWZOGGJ-XYRJXBATSA-N,C23H30O5,1,1,1,0,0.51788859,0.51788859,0.51788859,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_SGZFJWQQBHYNNF-UHFFFAOYSA-N,3-Hydroxy-2-oxoindole,3-Hydroxy-2-oxoindole,SGZFJWQQBHYNNF-UHFFFAOYSA-N,C8H7NO2,1,1,0,1,-0.517058108,-0.517058108,0.517058108,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_MNNKFDDWOSVWJL-JAWFKQLMSA-N,"PS(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","PS(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",MNNKFDDWOSVWJL-JAWFKQLMSA-N,C46H80NO10P,1,1,0,1,-0.516327284,-0.516327284,0.516327284,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_IJPNDQQOKFKBRG-ZPZYUIKSSA-N,Cinncassiol C3,Cinncassiol C3,IJPNDQQOKFKBRG-ZPZYUIKSSA-N,C20H30O7,1,1,1,0,0.516094749,0.516094749,0.516094749,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_UQQIESBHLPZEGH-XBICCEFJSA-N,PC O-46:5 or PC 46:5e,PC O-46:5 or PC 46:5e,UQQIESBHLPZEGH-XBICCEFJSA-N,C54H100NO7P,1,1,1,0,0.516015147,0.516015147,0.516015147,0.0278,37755270,Up in PD,1,FALSE,FALSE
IK_LJIFHMULTXIFNU-KAMIUYGRSA-N,"PE(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","PE(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",LJIFHMULTXIFNU-KAMIUYGRSA-N,C43H76NO8P,1,1,0,1,-0.515795775,-0.515795775,0.515795775,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_QNRRHYPPQFELSF-CNYIRLTGSA-N,Laninamivir,Laninamivir,QNRRHYPPQFELSF-CNYIRLTGSA-N,C13H22N4O7,1,1,0,1,-0.515496802,-0.515496802,0.515496802,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_JWLAAGBRLDQPSL-UHFFFAOYSA-N,Cer-NDS d36:0,Cer-NDS d36:0,JWLAAGBRLDQPSL-UHFFFAOYSA-N,C36H73NO3,1,1,0,1,-0.514573173,-0.514573173,0.514573173,7.75e-5,37755270,Down in PD,1,FALSE,FALSE
IK_WBHHMMIMDMUBKC-QJWNTBNXSA-N,Ricinoleic acid,Ricinoleic acid,WBHHMMIMDMUBKC-QJWNTBNXSA-N,C18H34O3,1,1,0,1,-0.514573173,-0.514573173,0.514573173,0.0027,37755270,Down in PD,1,FALSE,FALSE
NO_INCHIKEY__cer 42 0 2o cer 18 0 2o 24 0,Cer 42:0;2O|Cer 18:0;2O/24:0,Cer 42:0;2O|Cer 18:0;2O/24:0 | Cer 42:0;2O | Cer 18:0;2O/24:0,NA,NA,1,1,0,1,-0.514573173,-0.514573173,0.514573173,5.06e-4,37755270,Down in PD,1,FALSE,FALSE
UNKNOWN_ROW__24167579__unknown_87,unknown_87,unknown_87,NA,NA,1,1,0,1,-0.514573173,-0.514573173,0.514573173,NA,24167579,Down in PD,1,FALSE,FALSE
IK_ATHGHQPFGPMSJY-UHFFFAOYSA-N,Spermidine,Spermidine,ATHGHQPFGPMSJY-UHFFFAOYSA-N,C7H19N3,1,1,1,0,0.51457274,0.51457274,0.51457274,NA,34577635,Up in PD,1,FALSE,FALSE
IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N,"8,11-eicosadiynoic acid","8,11-eicosadiynoic acid",AJBBHZDIKZCZAI-UHFFFAOYSA-N,C20H32O2,1,1,1,0,0.514101592,0.514101592,0.514101592,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_MFPOOPOMQXUMBS-RWMKFOTHSA-N,"PE(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","PE(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))",MFPOOPOMQXUMBS-RWMKFOTHSA-N,C43H76NO8P,1,1,0,1,-0.513171452,-0.513171452,0.513171452,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_IRHVLQMEQPABHG-QUZWXNHXSA-N,Contignasterol,Contignasterol,IRHVLQMEQPABHG-QUZWXNHXSA-N,C29H48O7,1,1,1,0,0.512656553,0.512656553,0.512656553,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_ULSIYEODSMZIPX-UHFFFAOYSA-N,Phenylethanolamine,Phenylethanolamine,ULSIYEODSMZIPX-UHFFFAOYSA-N,C8H11NO,1,1,0,1,-0.512513651,-0.512513651,0.512513651,6.36e-4,38720721,Down in PD,1,FALSE,FALSE
IK_VVUVJGRVEYHIHC-UHFFFAOYSA-N,2-(4-Morpholinyl)benzothiazole,2-(4-Morpholinyl)benzothiazole,VVUVJGRVEYHIHC-UHFFFAOYSA-N,C11H12N2OS,1,1,1,0,0.512141654,0.512141654,0.512141654,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_GGUOCFNAWIODMF-UHFFFAOYSA-N,4-Chloroacetanilide,4-Chloroacetanilide,GGUOCFNAWIODMF-UHFFFAOYSA-N,C8H8ClNO,1,1,1,0,0.511973982,0.511973982,0.511973982,NA,24167579,Up in PD,1,FALSE,FALSE
IK_VCXKVGMRVJRCIV-XRKADIMJSA-N,lysoPC a C28:1,lysoPC a C28:1,VCXKVGMRVJRCIV-XRKADIMJSA-N,C36H72NO7P,1,1,1,0,0.511500425,0.511500425,0.511500425,NA,34577635,Up in PD,1,FALSE,FALSE
IK_RGCBYGZECVEZKC-UHFFFAOYSA-N,3-Benzoyloxy-11-oxo-12-ursen-28-oic acid,3-Benzoyloxy-11-oxo-12-ursen-28-oic acid,RGCBYGZECVEZKC-UHFFFAOYSA-N,C37H50O5,1,1,1,0,0.511477269,0.511477269,0.511477269,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_RZVAJINKPMORJF-UHFFFAOYSA-N,Paracetamol,"Paracetamol | Acetaminophen | P-Acetamidophenol (Acetaminophen, Tylenol)",RZVAJINKPMORJF-UHFFFAOYSA-N,C8H9NO2,1,1,0,1,-0.511211515,-0.511211515,0.511211515,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_XUWHAWMETYGRKB-UHFFFAOYSA-N,2-Piperidinone,2-Piperidinone | 2-Piperidone,XUWHAWMETYGRKB-UHFFFAOYSA-N,C5H9NO,1,1,1,0,0.510779664,0.510779664,0.510779664,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_MYVYPSWUSKCCHG-UHFFFAOYSA-N,Tryptophyl-Serine,Tryptophyl-Serine,MYVYPSWUSKCCHG-UHFFFAOYSA-N,C14H17N3O4,1,1,1,0,0.51051391,0.51051391,0.51051391,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_FQKKPLXFGDCBJT-UHFFFAOYSA-N,N-(5-acetamidopentyl)acetamide,N-(5-acetamidopentyl)acetamide,FQKKPLXFGDCBJT-UHFFFAOYSA-N,C9H18N2O2,1,1,1,0,0.509849524,0.509849524,0.509849524,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_NDSZHILVESJDPU-NZRYSPDRSA-N,1-arachidonoyl-2-hydroxy-sn-glycero-3-phosphate,1-arachidonoyl-2-hydroxy-sn-glycero-3-phosphate,NDSZHILVESJDPU-NZRYSPDRSA-N,C23H39O8P,1,1,1,0,0.509683428,0.509683428,0.509683428,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_ZTZQZGHJLWFLFQ-VZBWJDOASA-N,"PE(P-18:0/20:4(8Z,11Z,14Z,17Z))","PE(P-18:0/20:4(8Z,11Z,14Z,17Z))",ZTZQZGHJLWFLFQ-VZBWJDOASA-N,C43H78NO7P,1,1,0,1,-0.509683428,-0.509683428,0.509683428,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_UHQGCIIQUZBJAE-RRQVMCLOSA-N,EPIMESTROL,EPIMESTROL,UHQGCIIQUZBJAE-RRQVMCLOSA-N,C19H26O3,1,1,0,1,-0.509616989,-0.509616989,0.509616989,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_LXYZKMJJLXYZTE-RKQHYHRCSA-N,1-(beta-D-Glucopyranosyloxy)-3-octanone,1-(beta-D-Glucopyranosyloxy)-3-octanone,LXYZKMJJLXYZTE-RKQHYHRCSA-N,C14H26O7,1,1,1,0,0.508587191,0.508587191,0.508587191,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_GXAMYUGOODKVRM-UHFFFAOYSA-N,Flurenol,Flurenol,GXAMYUGOODKVRM-UHFFFAOYSA-N,C14H10O3,1,1,1,0,0.508454314,0.508454314,0.508454314,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_WNSUMUNACHNURC-UHFFFAOYSA-N,"1-Heptadecene-4,6-diyne-3,9-diol","1-Heptadecene-4,6-diyne-3,9-diol",WNSUMUNACHNURC-UHFFFAOYSA-N,C17H26O2,1,1,1,0,0.507457736,0.507457736,0.507457736,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
UNKNOWN_ROW__24167579__unknown_178,unknown_178,unknown_178,NA,NA,1,1,1,0,0.50589093,0.50589093,0.50589093,NA,24167579,Up in PD,1,FALSE,FALSE
UNKNOWN_ROW__24167579__unknown_187,unknown_187,unknown_187,NA,NA,1,1,1,0,0.50589093,0.50589093,0.50589093,NA,24167579,Up in PD,1,FALSE,FALSE
UNKNOWN_ROW__24167579__unknown_188,unknown_188,unknown_188,NA,NA,1,1,1,0,0.50589093,0.50589093,0.50589093,NA,24167579,Up in PD,1,FALSE,FALSE
IK_HQUSKUTUDDZKOD-UTOMUYHSSA-N,Cinncassiol D3,Cinncassiol D3,HQUSKUTUDDZKOD-UTOMUYHSSA-N,C20H32O6,1,1,1,0,0.505099167,0.505099167,0.505099167,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_DIJBBUIOWGGQOP-QGVNFLHTSA-N,Pregnenolone sulfate,Pregnenolone sulfate,DIJBBUIOWGGQOP-QGVNFLHTSA-N,C21H32O5S,1,1,1,0,0.504866632,0.504866632,0.504866632,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_PPFRJNLKWADOTL-WOGJWQOOSA-N,Dolicholide,Dolicholide,PPFRJNLKWADOTL-WOGJWQOOSA-N,C28H46O6,1,1,1,0,0.504567658,0.504567658,0.504567658,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_OHLQBKZXSJYBMK-UHFFFAOYSA-N,Avocadyne,Avocadyne,OHLQBKZXSJYBMK-UHFFFAOYSA-N,C17H32O3,1,1,0,1,-0.504368343,-0.504368343,0.504368343,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_XJGBDJOMWKAZJS-UHFFFAOYSA-N,Nafenopin,Nafenopin,XJGBDJOMWKAZJS-UHFFFAOYSA-N,C20H22O3,1,1,1,0,0.503537861,0.503537861,0.503537861,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_FMXVFWDIAZJILA-UHFFFAOYSA-N,2-Carboxy-4-dodecanolide,2-Carboxy-4-dodecanolide,FMXVFWDIAZJILA-UHFFFAOYSA-N,C13H22O4,1,1,1,0,0.503504641,0.503504641,0.503504641,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_ZDHCZVWCTKTBRY-UHFFFAOYSA-N,12-Hydroxydodecanoic acid,12-Hydroxydodecanoic acid,ZDHCZVWCTKTBRY-UHFFFAOYSA-N,C12H24O3,1,1,1,0,0.50124573,0.50124573,0.50124573,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_CWJQQASJVVAXKL-UHFFFAOYSA-N,"4-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzenesulfonic acid","4-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzenesulfonic acid",CWJQQASJVVAXKL-UHFFFAOYSA-N,C10H10N2O4S,1,1,1,0,0.501182614,0.501182614,0.501182614,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_VGSUMLIRUGDCTF-NSMRCOLJSA-N,"PC(18:0/20:3(8Z,11Z,14Z))","PC(18:0/20:3(8Z,11Z,14Z))",VGSUMLIRUGDCTF-NSMRCOLJSA-N,C46H86NO8P,1,1,0,1,-0.500647783,-0.500647783,0.500647783,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_WFTPSUGFEZHCGU-UHFFFAOYSA-N,Cyclohexaneundecanoic acid,Cyclohexaneundecanoic acid,WFTPSUGFEZHCGU-UHFFFAOYSA-N,C17H32O2,1,1,0,1,-0.49985052,-0.49985052,0.49985052,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_HQIDPEYTETUCNF-XVFCMESISA-N,Uridine 2'-phosphate,Uridine 2'-phosphate,HQIDPEYTETUCNF-XVFCMESISA-N,C9H13N2O9P,1,1,1,0,0.498754284,0.498754284,0.498754284,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_RWVIMCIPOAXUDG-UHFFFAOYSA-N,"6,7-Dinitro-1,4-dihydroquinoxaline-2,3-dione","6,7-Dinitro-1,4-dihydroquinoxaline-2,3-dione",RWVIMCIPOAXUDG-UHFFFAOYSA-N,C8H4N4O6,1,1,0,1,-0.498455311,-0.498455311,0.498455311,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_FDRCXEWKDMDDQD-UHFFFAOYSA-N,2-hydroxyacetophenone sulfate,2-hydroxyacetophenone sulfate,FDRCXEWKDMDDQD-UHFFFAOYSA-N,C8H8O5S,1,1,0,1,-0.498178735,-0.498178735,0.498178735,0.0178,38720721,Down in PD,1,FALSE,FALSE
IK_MRBKEAMVRSLQPH-UHFFFAOYSA-N,3-tert-Butyl-4-hydroxyanisole,3-tert-Butyl-4-hydroxyanisole,MRBKEAMVRSLQPH-UHFFFAOYSA-N,C11H16O2,1,1,1,0,0.49662825,0.49662825,0.49662825,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_AFKRZUUZFWTBCC-WSTZPKSXSA-N,Penethamate,Penethamate,AFKRZUUZFWTBCC-WSTZPKSXSA-N,C22H31N3O4S,1,1,1,0,0.496528592,0.496528592,0.496528592,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
